Period,ReporterISO,ReporterDesc,PartnerISO,PartnerDesc,PrimaryValue
2002,TWN,"China, Taiwan",RUS,Russian Federation,1716234.0
2002,TWN,"China, Taiwan",SAU,Saudi Arabia,581356.0
2002,TWN,"China, Taiwan",IND,India,26948065.0
2002,TWN,"China, Taiwan",SGP,Singapore,1922864923.0
2002,TWN,"China, Taiwan",SVK,Slovakia,231497.0
2002,TWN,"China, Taiwan",VNM,Viet Nam,2530792.0
2002,TWN,"China, Taiwan",SVN,Slovenia,171722.0
2002,TWN,"China, Taiwan",ZAF,South Africa,6342337.0
2002,TWN,"China, Taiwan",ZWE,Zimbabwe,2284.0
2002,TWN,"China, Taiwan",ESP,Spain,8545121.0
2002,TWN,"China, Taiwan",SWE,Sweden,7489831.0
2002,TWN,"China, Taiwan",CHE,Switzerland,11369304.0
2002,TWN,"China, Taiwan",SYR,Syria,91721.0
2002,TWN,"China, Taiwan",THA,Thailand,102439716.0
2002,TWN,"China, Taiwan",TGO,Togo,15799.0
2002,TWN,"China, Taiwan",TTO,Trinidad and Tobago,114.0
2002,TWN,"China, Taiwan",ARE,United Arab Emirates,5886505.0
2002,TWN,"China, Taiwan",TUN,Tunisia,1676.0
2002,TWN,"China, Taiwan",TUR,Türkiye,7403523.0
2002,TWN,"China, Taiwan",UGA,Uganda,624.0
2002,TWN,"China, Taiwan",UKR,Ukraine,742934.0
2002,TWN,"China, Taiwan",MKD,North Macedonia,830.0
2002,TWN,"China, Taiwan",EGY,Egypt,1005987.0
2002,TWN,"China, Taiwan",GBR,United Kingdom,34561633.0
2002,TWN,"China, Taiwan",USA,USA,1266916561.0
2002,TWN,"China, Taiwan",URY,Uruguay,42532.0
2002,TWN,"China, Taiwan",UZB,Uzbekistan,39546.0
2002,TWN,"China, Taiwan",VEN,Venezuela,61769.0
2002,TWN,"China, Taiwan",WSM,Samoa,38124.0
2002,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),50025.0
2001,TWN,"China, Taiwan",DZA,Algeria,24463.0
2001,TWN,"China, Taiwan",AZE,Azerbaijan,37093.0
2001,TWN,"China, Taiwan",ARG,Argentina,2446041.0
2001,TWN,"China, Taiwan",AUS,Australia,11248925.0
2001,TWN,"China, Taiwan",AUT,Austria,5596313.0
2001,TWN,"China, Taiwan",BHR,Bahrain,17626.0
2001,TWN,"China, Taiwan",BGD,Bangladesh,6548.0
2001,TWN,"China, Taiwan",ARM,Armenia,3039.0
2001,TWN,"China, Taiwan",BEL,Belgium,56383470.0
2001,TWN,"China, Taiwan",BOL,Bolivia (Plurinational State of),11277.0
2001,TWN,"China, Taiwan",BIH,Bosnia Herzegovina,1187.0
2001,TWN,"China, Taiwan",BRA,Brazil,18480959.0
2001,TWN,"China, Taiwan",BLZ,Belize,36772.0
2001,TWN,"China, Taiwan",VGB,Br. Virgin Isds,9097806.0
2001,TWN,"China, Taiwan",BGR,Bulgaria,6688546.0
2001,TWN,"China, Taiwan",BLR,Belarus,238.0
2001,TWN,"China, Taiwan",KHM,Cambodia,232.0
2001,TWN,"China, Taiwan",CAN,Canada,31762014.0
2001,TWN,"China, Taiwan",CYM,Cayman Isds,188331.0
2001,TWN,"China, Taiwan",LKA,Sri Lanka,650283.0
2001,TWN,"China, Taiwan",CHL,Chile,40578.0
2001,TWN,"China, Taiwan",CHN,China,311260604.0
2001,TWN,"China, Taiwan",CCK,Cocos Isds,17532.0
2001,TWN,"China, Taiwan",COL,Colombia,56332.0
2001,TWN,"China, Taiwan",COG,Congo,9249.0
2001,TWN,"China, Taiwan",COK,Cook Isds,6644.0
2001,TWN,"China, Taiwan",CRI,Costa Rica,150077.0
2001,TWN,"China, Taiwan",HRV,Croatia,14639.0
2001,TWN,"China, Taiwan",CYP,Cyprus,17435.0
2001,TWN,"China, Taiwan",CZE,Czechia,549368.0
2001,TWN,"China, Taiwan",DNK,Denmark,2214519.0
2001,TWN,"China, Taiwan",DOM,Dominican Rep.,8993.0
2001,TWN,"China, Taiwan",ECU,Ecuador,2629.0
2001,TWN,"China, Taiwan",EST,Estonia,183484.0
2001,TWN,"China, Taiwan",FJI,Fiji,867.0
2001,TWN,"China, Taiwan",FIN,Finland,1612133.0
2001,TWN,"China, Taiwan",FRA,France,50743692.0
2001,TWN,"China, Taiwan",GAB,Gabon,29.0
2001,TWN,"China, Taiwan",DEU,Germany,203131394.0
2001,TWN,"China, Taiwan",GRC,Greece,370632.0
2001,TWN,"China, Taiwan",GUM,Guam,2992.0
2001,TWN,"China, Taiwan",GTM,Guatemala,5412.0
2001,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",4257911405.0
2001,TWN,"China, Taiwan",HUN,Hungary,1520157.0
2001,TWN,"China, Taiwan",ISL,Iceland,55554.0
2001,TWN,"China, Taiwan",IDN,Indonesia,13355696.0
2001,TWN,"China, Taiwan",IRN,Iran,680484.0
2001,TWN,"China, Taiwan",IRL,Ireland,64526591.0
2001,TWN,"China, Taiwan",ISR,Israel,6823169.0
2001,TWN,"China, Taiwan",ITA,Italy,8899987.0
2001,TWN,"China, Taiwan",JPN,Japan,2004299807.0
2001,TWN,"China, Taiwan",KAZ,Kazakhstan,16062.0
2001,TWN,"China, Taiwan",JOR,Jordan,29008.0
2001,TWN,"China, Taiwan",KEN,Kenya,3152.0
2001,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,290889.0
2001,TWN,"China, Taiwan",KOR,Rep. of Korea,1037766876.0
2001,TWN,"China, Taiwan",KWT,Kuwait,101439.0
2001,TWN,"China, Taiwan",LBN,Lebanon,66700.0
2001,TWN,"China, Taiwan",LVA,Latvia,41280.0
2001,TWN,"China, Taiwan",LBY,Libya,58.0
2001,TWN,"China, Taiwan",LTU,Lithuania,288305.0
2001,TWN,"China, Taiwan",LUX,Luxembourg,954241.0
2001,TWN,"China, Taiwan",MAC,"China, Macao SAR",15797863.0
2001,TWN,"China, Taiwan",MDG,Madagascar,1400.0
2001,TWN,"China, Taiwan",MYS,Malaysia,479404723.0
2001,TWN,"China, Taiwan",MDV,Maldives,405.0
2001,TWN,"China, Taiwan",MLT,Malta,3221114.0
2001,TWN,"China, Taiwan",MUS,Mauritius,32129.0
2001,TWN,"China, Taiwan",MEX,Mexico,49077294.0
2001,TWN,"China, Taiwan",MNG,Mongolia,278.0
2001,TWN,"China, Taiwan",MDA,Rep. of Moldova,10711.0
2001,TWN,"China, Taiwan",MAR,Morocco,13690.0
2001,TWN,"China, Taiwan",OMN,Oman,122.0
2001,TWN,"China, Taiwan",NPL,Nepal,103694.0
2001,TWN,"China, Taiwan",NLD,Netherlands,818869557.0
2001,TWN,"China, Taiwan",NZL,New Zealand,1919155.0
2001,TWN,"China, Taiwan",NIC,Nicaragua,87.0
2001,TWN,"China, Taiwan",NGA,Nigeria,40856.0
2001,TWN,"China, Taiwan",NOR,Norway,302603.0
2001,TWN,"China, Taiwan",PAK,Pakistan,96054.0
2001,TWN,"China, Taiwan",PAN,Panama,85143.0
2001,TWN,"China, Taiwan",PNG,Papua New Guinea,21848.0
2001,TWN,"China, Taiwan",PRY,Paraguay,5849.0
2001,TWN,"China, Taiwan",PER,Peru,154634.0
2001,TWN,"China, Taiwan",PHL,Philippines,448740116.0
2001,TWN,"China, Taiwan",PCN,Pitcairn,123105.0
2001,TWN,"China, Taiwan",POL,Poland,3907920.0
2001,TWN,"China, Taiwan",PRT,Portugal,515211.0
2001,TWN,"China, Taiwan",ROU,Romania,634340.0
2001,TWN,"China, Taiwan",RUS,Russian Federation,1087723.0
2001,TWN,"China, Taiwan",SAU,Saudi Arabia,1266063.0
2001,TWN,"China, Taiwan",IND,India,19490502.0
2001,TWN,"China, Taiwan",SGP,Singapore,1780234883.0
2001,TWN,"China, Taiwan",SVK,Slovakia,15547.0
2001,TWN,"China, Taiwan",VNM,Viet Nam,8721156.0
2001,TWN,"China, Taiwan",SVN,Slovenia,50990.0
2001,TWN,"China, Taiwan",ZAF,South Africa,6564378.0
2001,TWN,"China, Taiwan",ZWE,Zimbabwe,12588.0
2001,TWN,"China, Taiwan",ESP,Spain,10460768.0
2001,TWN,"China, Taiwan",SDN,Sudan (...2011),6376.0
2001,TWN,"China, Taiwan",SWZ,Eswatini,8011.0
2001,TWN,"China, Taiwan",SWE,Sweden,11103757.0
2001,TWN,"China, Taiwan",CHE,Switzerland,51559400.0
2001,TWN,"China, Taiwan",SYR,Syria,50855.0
2001,TWN,"China, Taiwan",THA,Thailand,144490109.0
2001,TWN,"China, Taiwan",TGO,Togo,3186.0
2001,TWN,"China, Taiwan",ARE,United Arab Emirates,7064902.0
2001,TWN,"China, Taiwan",TUN,Tunisia,71566.0
2001,TWN,"China, Taiwan",TUR,Türkiye,3807163.0
2001,TWN,"China, Taiwan",UKR,Ukraine,2208512.0
2001,TWN,"China, Taiwan",MKD,North Macedonia,4695.0
2001,TWN,"China, Taiwan",EGY,Egypt,1065389.0
2001,TWN,"China, Taiwan",GBR,United Kingdom,56024591.0
2001,TWN,"China, Taiwan",USA,USA,1437099451.0
2001,TWN,"China, Taiwan",URY,Uruguay,14542.0
2001,TWN,"China, Taiwan",UZB,Uzbekistan,107988.0
2001,TWN,"China, Taiwan",VEN,Venezuela,27691.0
2001,TWN,"China, Taiwan",WSM,Samoa,2461.0
2001,TWN,"China, Taiwan",YEM,Yemen,2040.0
2001,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),46742.0
2000,TWN,"China, Taiwan",AFG,Afghanistan,15827.0
2000,TWN,"China, Taiwan",ALB,Albania,163.0
2000,TWN,"China, Taiwan",ASM,American Samoa,1241.0
2000,TWN,"China, Taiwan",AZE,Azerbaijan,30907.0
2000,TWN,"China, Taiwan",ARG,Argentina,843909.0
2000,TWN,"China, Taiwan",AUS,Australia,27265330.0
2000,TWN,"China, Taiwan",AUT,Austria,24415284.0
2000,TWN,"China, Taiwan",BGD,Bangladesh,141764.0
2000,TWN,"China, Taiwan",ARM,Armenia,6974.0
2000,TWN,"China, Taiwan",BEL,Belgium,155528521.0
2000,TWN,"China, Taiwan",BIH,Bosnia Herzegovina,35805.0
2000,TWN,"China, Taiwan",BRA,Brazil,29559477.0
2000,TWN,"China, Taiwan",VGB,Br. Virgin Isds,1706435.0
2000,TWN,"China, Taiwan",BRN,Brunei Darussalam,194.0
2000,TWN,"China, Taiwan",BGR,Bulgaria,1116735.0
2000,TWN,"China, Taiwan",MMR,Myanmar,131.0
2000,TWN,"China, Taiwan",KHM,Cambodia,3738.0
2000,TWN,"China, Taiwan",CAN,Canada,93901163.0
2000,TWN,"China, Taiwan",CYM,Cayman Isds,29813.0
2000,TWN,"China, Taiwan",LKA,Sri Lanka,17206.0
2000,TWN,"China, Taiwan",CHL,Chile,539766.0
2000,TWN,"China, Taiwan",CHN,China,273242218.0
2000,TWN,"China, Taiwan",COL,Colombia,3716.0
2000,TWN,"China, Taiwan",CRI,Costa Rica,224782.0
2000,TWN,"China, Taiwan",HRV,Croatia,65302.0
2000,TWN,"China, Taiwan",CUB,Cuba,281253.0
2000,TWN,"China, Taiwan",CYP,Cyprus,20970.0
2000,TWN,"China, Taiwan",CZE,Czechia,516047.0
2000,TWN,"China, Taiwan",DNK,Denmark,2555756.0
2000,TWN,"China, Taiwan",DOM,Dominican Rep.,64.0
2000,TWN,"China, Taiwan",SLV,El Salvador,1075.0
2000,TWN,"China, Taiwan",EST,Estonia,180096.0
2000,TWN,"China, Taiwan",FJI,Fiji,1804.0
2000,TWN,"China, Taiwan",FIN,Finland,3834586.0
2000,TWN,"China, Taiwan",FRA,France,168256237.0
2000,TWN,"China, Taiwan",GEO,Georgia,880.0
2000,TWN,"China, Taiwan",DEU,Germany,275749146.0
2000,TWN,"China, Taiwan",GRC,Greece,3129127.0
2000,TWN,"China, Taiwan",GTM,Guatemala,9731.0
2000,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",4763674251.0
2000,TWN,"China, Taiwan",HUN,Hungary,5971794.0
2000,TWN,"China, Taiwan",ISL,Iceland,188052.0
2000,TWN,"China, Taiwan",IDN,Indonesia,19582169.0
2000,TWN,"China, Taiwan",IRN,Iran,380244.0
2000,TWN,"China, Taiwan",IRQ,Iraq,6748.0
2000,TWN,"China, Taiwan",IRL,Ireland,65720275.0
2000,TWN,"China, Taiwan",ISR,Israel,11764333.0
2000,TWN,"China, Taiwan",ITA,Italy,17649214.0
2000,TWN,"China, Taiwan",CIV,Côte d'Ivoire,967.0
2000,TWN,"China, Taiwan",JPN,Japan,2857975034.0
2000,TWN,"China, Taiwan",KAZ,Kazakhstan,178798.0
2000,TWN,"China, Taiwan",JOR,Jordan,285925.0
2000,TWN,"China, Taiwan",KEN,Kenya,42663.0
2000,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,12480.0
2000,TWN,"China, Taiwan",KOR,Rep. of Korea,1256125482.0
2000,TWN,"China, Taiwan",KWT,Kuwait,141521.0
2000,TWN,"China, Taiwan",KGZ,Kyrgyzstan,7166.0
2000,TWN,"China, Taiwan",LBN,Lebanon,133673.0
2000,TWN,"China, Taiwan",LVA,Latvia,102116.0
2000,TWN,"China, Taiwan",LTU,Lithuania,125170.0
2000,TWN,"China, Taiwan",LUX,Luxembourg,22263241.0
2000,TWN,"China, Taiwan",MAC,"China, Macao SAR",9350241.0
2000,TWN,"China, Taiwan",MDG,Madagascar,8844.0
2000,TWN,"China, Taiwan",MYS,Malaysia,753282782.0
2000,TWN,"China, Taiwan",MLI,Mali,2515.0
2000,TWN,"China, Taiwan",MLT,Malta,5348880.0
2000,TWN,"China, Taiwan",MUS,Mauritius,228337.0
2000,TWN,"China, Taiwan",MEX,Mexico,85578537.0
2000,TWN,"China, Taiwan",MDA,Rep. of Moldova,11822.0
2000,TWN,"China, Taiwan",MAR,Morocco,12386.0
2000,TWN,"China, Taiwan",OMN,Oman,261.0
2000,TWN,"China, Taiwan",NAM,Namibia,28664.0
2000,TWN,"China, Taiwan",NLD,Netherlands,1180288281.0
2000,TWN,"China, Taiwan",NCL,New Caledonia,2641.0
2000,TWN,"China, Taiwan",NZL,New Zealand,2066920.0
2000,TWN,"China, Taiwan",NIC,Nicaragua,551.0
2000,TWN,"China, Taiwan",NGA,Nigeria,66233.0
2000,TWN,"China, Taiwan",NOR,Norway,1186577.0
2000,TWN,"China, Taiwan",PAK,Pakistan,529107.0
2000,TWN,"China, Taiwan",PAN,Panama,301268.0
2000,TWN,"China, Taiwan",PNG,Papua New Guinea,30531.0
2000,TWN,"China, Taiwan",PRY,Paraguay,5522.0
2000,TWN,"China, Taiwan",PER,Peru,43686.0
2000,TWN,"China, Taiwan",PHL,Philippines,800354780.0
2000,TWN,"China, Taiwan",POL,Poland,3159828.0
2000,TWN,"China, Taiwan",PRT,Portugal,712047.0
2000,TWN,"China, Taiwan",QAT,Qatar,5514.0
2000,TWN,"China, Taiwan",ROU,Romania,904204.0
2000,TWN,"China, Taiwan",RUS,Russian Federation,1374316.0
2000,TWN,"China, Taiwan",SAU,Saudi Arabia,513800.0
2000,TWN,"China, Taiwan",SLE,Sierra Leone,2151.0
2000,TWN,"China, Taiwan",IND,India,28215271.0
2000,TWN,"China, Taiwan",SGP,Singapore,2497009264.0
2000,TWN,"China, Taiwan",SVK,Slovakia,12250.0
2000,TWN,"China, Taiwan",VNM,Viet Nam,22961379.0
2000,TWN,"China, Taiwan",SVN,Slovenia,63655.0
2000,TWN,"China, Taiwan",ZAF,South Africa,10019131.0
2000,TWN,"China, Taiwan",ZWE,Zimbabwe,907.0
2000,TWN,"China, Taiwan",ESP,Spain,13683117.0
2000,TWN,"China, Taiwan",SDN,Sudan (...2011),22045.0
2000,TWN,"China, Taiwan",SWZ,Eswatini,6186.0
2000,TWN,"China, Taiwan",SWE,Sweden,40956052.0
2000,TWN,"China, Taiwan",CHE,Switzerland,160732154.0
2000,TWN,"China, Taiwan",SYR,Syria,92982.0
2000,TWN,"China, Taiwan",THA,Thailand,180255067.0
2000,TWN,"China, Taiwan",TTO,Trinidad and Tobago,161.0
2000,TWN,"China, Taiwan",ARE,United Arab Emirates,9574855.0
2000,TWN,"China, Taiwan",TUR,Türkiye,6709827.0
2000,TWN,"China, Taiwan",TKM,Turkmenistan,4860.0
2000,TWN,"China, Taiwan",UKR,Ukraine,799651.0
2000,TWN,"China, Taiwan",MKD,North Macedonia,421.0
2000,TWN,"China, Taiwan",EGY,Egypt,2081452.0
2000,TWN,"China, Taiwan",GBR,United Kingdom,139180269.0
2000,TWN,"China, Taiwan",USA,USA,2611566146.0
2000,TWN,"China, Taiwan",URY,Uruguay,75264.0
2000,TWN,"China, Taiwan",UZB,Uzbekistan,123844.0
2000,TWN,"China, Taiwan",VEN,Venezuela,242941.0
2000,TWN,"China, Taiwan",YEM,Yemen,18806.0
1999,TWN,"China, Taiwan",AND,Andorra,18713.0
1999,TWN,"China, Taiwan",AZE,Azerbaijan,1615.0
1999,TWN,"China, Taiwan",ARG,Argentina,1409231.0
1999,TWN,"China, Taiwan",AUS,Australia,18684484.0
1999,TWN,"China, Taiwan",AUT,Austria,8675050.0
1999,TWN,"China, Taiwan",BHR,Bahrain,3565.0
1999,TWN,"China, Taiwan",BGD,Bangladesh,65800.0
1999,TWN,"China, Taiwan",ARM,Armenia,7070.0
1999,TWN,"China, Taiwan",BEL,Belgium,37792584.0
1999,TWN,"China, Taiwan",BRA,Brazil,9152455.0
1999,TWN,"China, Taiwan",BRN,Brunei Darussalam,3383.0
1999,TWN,"China, Taiwan",BGR,Bulgaria,287647.0
1999,TWN,"China, Taiwan",MMR,Myanmar,579.0
1999,TWN,"China, Taiwan",BLR,Belarus,57693.0
1999,TWN,"China, Taiwan",KHM,Cambodia,2224.0
1999,TWN,"China, Taiwan",CAN,Canada,66073408.0
1999,TWN,"China, Taiwan",LKA,Sri Lanka,44557.0
1999,TWN,"China, Taiwan",CHL,Chile,609950.0
1999,TWN,"China, Taiwan",CHN,China,177056080.0
1999,TWN,"China, Taiwan",COL,Colombia,2163.0
1999,TWN,"China, Taiwan",CRI,Costa Rica,40535.0
1999,TWN,"China, Taiwan",HRV,Croatia,165281.0
1999,TWN,"China, Taiwan",CUB,Cuba,18073.0
1999,TWN,"China, Taiwan",CYP,Cyprus,29257.0
1999,TWN,"China, Taiwan",CZE,Czechia,293986.0
1999,TWN,"China, Taiwan",DNK,Denmark,5858626.0
1999,TWN,"China, Taiwan",DMA,Dominica,8320.0
1999,TWN,"China, Taiwan",DOM,Dominican Rep.,1218.0
1999,TWN,"China, Taiwan",ECU,Ecuador,20328.0
1999,TWN,"China, Taiwan",EST,Estonia,9631.0
1999,TWN,"China, Taiwan",FJI,Fiji,5028.0
1999,TWN,"China, Taiwan",FIN,Finland,1327702.0
1999,TWN,"China, Taiwan",FRA,France,92814800.0
1999,TWN,"China, Taiwan",GEO,Georgia,2620.0
1999,TWN,"China, Taiwan",DEU,Germany,179249648.0
1999,TWN,"China, Taiwan",GRC,Greece,170339.0
1999,TWN,"China, Taiwan",GTM,Guatemala,3352.0
1999,TWN,"China, Taiwan",HND,Honduras,3809.0
1999,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",3352302080.0
1999,TWN,"China, Taiwan",HUN,Hungary,1153979.0
1999,TWN,"China, Taiwan",ISL,Iceland,183780.0
1999,TWN,"China, Taiwan",IDN,Indonesia,16194964.0
1999,TWN,"China, Taiwan",IRN,Iran,489685.0
1999,TWN,"China, Taiwan",IRL,Ireland,69642760.0
1999,TWN,"China, Taiwan",ISR,Israel,4242081.0
1999,TWN,"China, Taiwan",ITA,Italy,9360647.0
1999,TWN,"China, Taiwan",JAM,Jamaica,4053.0
1999,TWN,"China, Taiwan",JPN,Japan,1632631936.0
1999,TWN,"China, Taiwan",KAZ,Kazakhstan,11124.0
1999,TWN,"China, Taiwan",JOR,Jordan,14140.0
1999,TWN,"China, Taiwan",KEN,Kenya,9326.0
1999,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,1341.0
1999,TWN,"China, Taiwan",KOR,Rep. of Korea,623621120.0
1999,TWN,"China, Taiwan",KWT,Kuwait,50227.0
1999,TWN,"China, Taiwan",LBN,Lebanon,9570.0
1999,TWN,"China, Taiwan",LVA,Latvia,42089.0
1999,TWN,"China, Taiwan",LBY,Libya,1025974.0
1999,TWN,"China, Taiwan",LTU,Lithuania,153820.0
1999,TWN,"China, Taiwan",LUX,Luxembourg,1512644.0
1999,TWN,"China, Taiwan",MAC,"China, Macao SAR",6302750.0
1999,TWN,"China, Taiwan",MDG,Madagascar,21120.0
1999,TWN,"China, Taiwan",MYS,Malaysia,547741696.0
1999,TWN,"China, Taiwan",MLI,Mali,83935.0
1999,TWN,"China, Taiwan",MLT,Malta,23346.0
1999,TWN,"China, Taiwan",MUS,Mauritius,139070.0
1999,TWN,"China, Taiwan",MEX,Mexico,41621452.0
1999,TWN,"China, Taiwan",MDA,Rep. of Moldova,22797.0
1999,TWN,"China, Taiwan",MAR,Morocco,38828.0
1999,TWN,"China, Taiwan",MOZ,Mozambique,1645.0
1999,TWN,"China, Taiwan",NRU,Nauru,9387.0
1999,TWN,"China, Taiwan",NLD,Netherlands,939414528.0
1999,TWN,"China, Taiwan",NCL,New Caledonia,50318.0
1999,TWN,"China, Taiwan",NZL,New Zealand,1767040.0
1999,TWN,"China, Taiwan",NGA,Nigeria,41082.0
1999,TWN,"China, Taiwan",NOR,Norway,105571.0
1999,TWN,"China, Taiwan",PAK,Pakistan,81893.0
1999,TWN,"China, Taiwan",PAN,Panama,134650.0
1999,TWN,"China, Taiwan",PRY,Paraguay,94358.0
1999,TWN,"China, Taiwan",PER,Peru,43704.0
1999,TWN,"China, Taiwan",PHL,Philippines,311811552.0
1999,TWN,"China, Taiwan",POL,Poland,1639826.0
1999,TWN,"China, Taiwan",PRT,Portugal,460793.0
1999,TWN,"China, Taiwan",QAT,Qatar,13532.0
1999,TWN,"China, Taiwan",ROU,Romania,269728.0
1999,TWN,"China, Taiwan",RUS,Russian Federation,501266.0
1999,TWN,"China, Taiwan",SAU,Saudi Arabia,402396.0
1999,TWN,"China, Taiwan",SEN,Senegal,1036.0
1999,TWN,"China, Taiwan",IND,India,21521940.0
1999,TWN,"China, Taiwan",SGP,Singapore,1334667008.0
1999,TWN,"China, Taiwan",SVK,Slovakia,163786.0
1999,TWN,"China, Taiwan",VNM,Viet Nam,15724418.0
1999,TWN,"China, Taiwan",SVN,Slovenia,310232.0
1999,TWN,"China, Taiwan",ZWE,Zimbabwe,8288.0
1999,TWN,"China, Taiwan",ESP,Spain,8448935.0
1999,TWN,"China, Taiwan",SDN,Sudan (...2011),8503.0
1999,TWN,"China, Taiwan",SWE,Sweden,33909712.0
1999,TWN,"China, Taiwan",CHE,Switzerland,100589752.0
1999,TWN,"China, Taiwan",SYR,Syria,16701.0
1999,TWN,"China, Taiwan",THA,Thailand,159835184.0
1999,TWN,"China, Taiwan",ARE,United Arab Emirates,6888197.0
1999,TWN,"China, Taiwan",TUN,Tunisia,34926.0
1999,TWN,"China, Taiwan",TUR,Türkiye,2347916.0
1999,TWN,"China, Taiwan",UKR,Ukraine,754933.0
1999,TWN,"China, Taiwan",MKD,North Macedonia,5028.0
1999,TWN,"China, Taiwan",EGY,Egypt,973946.0
1999,TWN,"China, Taiwan",GBR,United Kingdom,115029784.0
1999,TWN,"China, Taiwan",USA,USA,2450055936.0
1999,TWN,"China, Taiwan",URY,Uruguay,40840.0
1999,TWN,"China, Taiwan",UZB,Uzbekistan,64399.0
1999,TWN,"China, Taiwan",VEN,Venezuela,53486.0
1999,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),32883.0
2011,TWN,"China, Taiwan",AFG,Afghanistan,577.0
2011,TWN,"China, Taiwan",AGO,Angola,815.0
2011,TWN,"China, Taiwan",AZE,Azerbaijan,23562.0
2011,TWN,"China, Taiwan",ARG,Argentina,3112005.0
2011,TWN,"China, Taiwan",AUS,Australia,5998816.0
2011,TWN,"China, Taiwan",AUT,Austria,37596071.0
2011,TWN,"China, Taiwan",BHR,Bahrain,25531.0
2011,TWN,"China, Taiwan",BGD,Bangladesh,19080.0
2011,TWN,"China, Taiwan",BEL,Belgium,5365333.0
2011,TWN,"China, Taiwan",BMU,Bermuda,46614.0
2011,TWN,"China, Taiwan",BWA,Botswana,2818.0
2011,TWN,"China, Taiwan",BRA,Brazil,70951894.0
2011,TWN,"China, Taiwan",BLZ,Belize,367684.0
2011,TWN,"China, Taiwan",VGB,Br. Virgin Isds,585612.0
2011,TWN,"China, Taiwan",BRN,Brunei Darussalam,18028.0
2011,TWN,"China, Taiwan",BGR,Bulgaria,36149813.0
2011,TWN,"China, Taiwan",MMR,Myanmar,360690.0
2011,TWN,"China, Taiwan",BLR,Belarus,171654.0
2011,TWN,"China, Taiwan",KHM,Cambodia,15312.0
2011,TWN,"China, Taiwan",CMR,Cameroon,16907.0
2011,TWN,"China, Taiwan",CAN,Canada,110380714.0
2011,TWN,"China, Taiwan",CYM,Cayman Isds,1408572.0
2011,TWN,"China, Taiwan",LKA,Sri Lanka,60194.0
2011,TWN,"China, Taiwan",CHL,Chile,389955.0
2011,TWN,"China, Taiwan",CHN,China,12633105682.0
2011,TWN,"China, Taiwan",COL,Colombia,61145.0
2011,TWN,"China, Taiwan",COD,Dem. Rep. of the Congo,441.0
2011,TWN,"China, Taiwan",CRI,Costa Rica,103345.0
2011,TWN,"China, Taiwan",HRV,Croatia,4617.0
2011,TWN,"China, Taiwan",CUB,Cuba,2818.0
2011,TWN,"China, Taiwan",CYP,Cyprus,44509.0
2011,TWN,"China, Taiwan",CZE,Czechia,3445942.0
2011,TWN,"China, Taiwan",DNK,Denmark,10345906.0
2011,TWN,"China, Taiwan",DOM,Dominican Rep.,62299.0
2011,TWN,"China, Taiwan",ECU,Ecuador,68037.0
2011,TWN,"China, Taiwan",SLV,El Salvador,13410.0
2011,TWN,"China, Taiwan",ETH,Ethiopia,1698.0
2011,TWN,"China, Taiwan",EST,Estonia,132543.0
2011,TWN,"China, Taiwan",FJI,Fiji,229743.0
2011,TWN,"China, Taiwan",FIN,Finland,4625586.0
2011,TWN,"China, Taiwan",FRA,France,114003606.0
2011,TWN,"China, Taiwan",GEO,Georgia,24648.0
2011,TWN,"China, Taiwan",DEU,Germany,282248331.0
2011,TWN,"China, Taiwan",GRC,Greece,133969.0
2011,TWN,"China, Taiwan",GUM,Guam,68.0
2011,TWN,"China, Taiwan",GTM,Guatemala,1188.0
2011,TWN,"China, Taiwan",GIN,Guinea,7164.0
2011,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",15604202786.0
2011,TWN,"China, Taiwan",HUN,Hungary,117359987.0
2011,TWN,"China, Taiwan",ISL,Iceland,18639.0
2011,TWN,"China, Taiwan",IDN,Indonesia,55307911.0
2011,TWN,"China, Taiwan",IRN,Iran,504097.0
2011,TWN,"China, Taiwan",IRQ,Iraq,16941.0
2011,TWN,"China, Taiwan",IRL,Ireland,63954628.0
2011,TWN,"China, Taiwan",ISR,Israel,27732941.0
2011,TWN,"China, Taiwan",ITA,Italy,25586523.0
2011,TWN,"China, Taiwan",CIV,Côte d'Ivoire,102.0
2011,TWN,"China, Taiwan",JPN,Japan,3472742324.0
2011,TWN,"China, Taiwan",KAZ,Kazakhstan,33781.0
2011,TWN,"China, Taiwan",JOR,Jordan,102327.0
2011,TWN,"China, Taiwan",KEN,Kenya,123750.0
2011,TWN,"China, Taiwan",KOR,Rep. of Korea,5566609535.0
2011,TWN,"China, Taiwan",KWT,Kuwait,25701.0
2011,TWN,"China, Taiwan",LBN,Lebanon,15380.0
2011,TWN,"China, Taiwan",LSO,Lesotho,7910.0
2011,TWN,"China, Taiwan",LVA,Latvia,2202233.0
2011,TWN,"China, Taiwan",LTU,Lithuania,82398.0
